,min_read,overallLON,overallLAT,mnlogCH4,verified,numtimes,minDist,maxDist,mn_maxc2h6_ab,mn_maxch4_ab,geometry,recombine,em,threshold,First_Time
0,Spire_1606822044.8,-86.8234481812,33.5646591187,0.23448894821402808,False,1,0.0,0.0,1.2255699999999994,1.2642625,POINT (-86.82344818120001 33.5646591187),['Spire_1606822044.8'],0.7355968824688675,0.05,2020-12-01 04:27:24
1,Spire_1606822226.4,-86.82291603844016,33.56020644458641,-1.4445824274806043,True,4,0.0,1.2178215868918976,1.1558793750000005,0.23724999999999985,POINT (-86.82291603844016 33.56020644458641),"['Spire_1606822226.4', 'Spire_1606830157.3', 'Spire_1606908883.5', 'Spire_1606993259.4']",0.07709223187694668,0.05,2020-12-01 04:30:26
2,Spire_1606822297.1,-86.82344575606234,33.55922444684258,-0.4097735749408884,True,2,0.0,0.0,14.978985000000002,1.10254,POINT (-86.82344575606234 33.55922444684258),"['Spire_1606822297.1', 'Spire_1606830461.4']",0.30956687118444026,0.05,2020-12-01 04:31:37
3,Spire_1606822391.6,-86.82815561756227,33.55595289413829,0.2760893104791237,True,3,0.0,14.364255716049815,1.8457630000000003,1.4789415000000001,POINT (-86.82815561756227 33.55595289413829),"['Spire_1606822391.6', 'Spire_1606836112.8', 'Spire_1606836181.5', 'Spire_1606836429.7', 'Spire_1606836455.3']",0.7778771128466936,0.05,2020-12-01 04:33:11
4,Spire_1606822411.7,-86.82916247093279,33.55515452506593,0.1521529396903274,True,5,0.0,15.462806237832641,1.2722431818181816,1.369605909090909,POINT (-86.82916247093279 33.55515452506593),"['Spire_1606822411.7', 'Spire_1606822466.3', 'Spire_1606836420.3', 'Spire_1606836500.4', 'Spire_1606836516.8', 'Spire_1606836539.4', 'Spire_1606836548.8', 'Spire_1606924419.1', 'Spire_1606925081.6', 'Spire_1606925107.3', 'Spire_1607001747.5']",0.6585703262547065,0.05,2020-12-01 04:33:31
5,Spire_1606822411.7,-86.82916247093279,33.55515452506593,0.1521529396903274,True,6,0.0,15.462806237832641,1.2722431818181816,1.369605909090909,POINT (-86.82916247093279 33.55515452506593),"['Spire_1606822411.7', 'Spire_1606822466.3', 'Spire_1606836420.3', 'Spire_1606836500.4', 'Spire_1606836516.8', 'Spire_1606836539.4', 'Spire_1606836548.8', 'Spire_1606924419.1', 'Spire_1606925081.6', 'Spire_1606925107.3', 'Spire_1607001747.5']",0.6585703262547065,0.05,2020-12-01 04:33:31
6,Spire_1606822432.5,-86.83045748075914,33.554738871078,0.5626683587062014,True,2,3.251137922589113,15.941673501377757,2.014140000000001,1.7575850000000002,POINT (-86.83045748075914 33.554738871078),"['Spire_1606822432.5', 'Spire_1606837070.2']",1.1431712238847662,0.05,2020-12-01 04:33:52
7,Spire_1606822595.9,-86.82061004639999,33.5575828552,-0.16342522241009924,False,1,0.0,0.0,2.4757250000000006,0.8492299999999999,POINT (-86.82061004639999 33.5575828552),['Spire_1606822595.9'],0.4310054540975837,0.05,2020-12-01 04:36:35
8,Spire_1606822618.4,-86.82058306907801,33.5584008722402,-0.5549053339841714,True,2,2.3619643344597767,29.474565588875432,3.394790000000001,0.95851375,POINT (-86.82058306907801 33.5584008722402),"['Spire_1606822618.4', 'Spire_1606993871.2']",0.2547296553801679,0.05,2020-12-01 04:36:58
9,Spire_1606822635.8,-86.81982517115833,33.55962215107451,-1.2861130460215229,True,2,0.0,0.0,-0.4336062500000004,0.3005024999999997,POINT (-86.81982517115833 33.55962215107451),"['Spire_1606822635.8', 'Spire_1606834315.4']",0.09538217610045213,0.05,2020-12-01 04:37:15
10,Spire_1606822733.1,-86.81694126113405,33.55209876798853,0.17258467204293043,True,7,2.810020758089041,16.682524258792338,43.64493555555556,4.008198888888888,POINT (-86.81694126113405 33.55209876798853),"['Spire_1606822733.1', 'Spire_1606823791.5', 'Spire_1606823862.2', 'Spire_1606824248.1', 'Spire_1606828420.8', 'Spire_1606995300.6', 'Spire_1606998303.6', 'Spire_1606998562.9', 'Spire_1606999789.5']",0.6768972493504544,0.05,2020-12-01 04:38:53
11,Spire_1606822748.4,-86.81624591944501,33.55120648159954,-0.5089256027978365,True,2,2.457628330176931e-06,15.02844474487031,2.9499074999999992,0.9457987499999999,POINT (-86.81624591944501 33.55120648159954),"['Spire_1606822748.4', 'Spire_1606823101.1']",0.2709603218149221,0.05,2020-12-01 04:39:08
12,Spire_1606823268.4,-86.83010140550272,33.547077830716354,0.20071796707210376,False,1,12.467973253578794,12.467973253578794,0.6092849999999985,1.22228,POINT (-86.83010140550272 33.54707783071635),['Spire_1606823268.4'],0.7029698560806535,0.05,2020-12-01 04:47:48
13,Spire_1606823589.4,-86.82115766100476,33.55194282780874,-0.8722500047810765,True,3,0.0,18.121668615742426,5.214041666666668,0.6483916666666666,POINT (-86.82115766100476 33.55194282780874),"['Spire_1606823589.4', 'Spire_1606829934.9', 'Spire_1606993366.3']",0.16631425404769518,0.05,2020-12-01 04:53:09
14,Spire_1606823608.9,-86.81957940873542,33.55177048380594,0.08479014697802925,True,5,0.0,22.35611705270781,6.637051816666668,1.3784371666666666,POINT (-86.81957940873542 33.55177048380594),"['Spire_1606823608.9', 'Spire_1606824189.5', 'Spire_1606825084.2', 'Spire_1606829557.6', 'Spire_1606829565.8', 'Spire_1606909710.1', 'Spire_1606909710.1', 'Spire_1606909863.7', 'Spire_1606909863.7']",0.6015896243406325,0.05,2020-12-01 04:53:28
15,Spire_1606823608.9,-86.81957940873542,33.55177048380594,0.08479014697802925,True,7,0.0,22.35611705270781,6.637051816666668,1.3784371666666666,POINT (-86.81957940873542 33.55177048380594),"['Spire_1606823608.9', 'Spire_1606824189.5', 'Spire_1606825084.2', 'Spire_1606829557.6', 'Spire_1606829565.8', 'Spire_1606909710.1', 'Spire_1606909710.1', 'Spire_1606909863.7', 'Spire_1606909863.7']",0.6015896243406325,0.05,2020-12-01 04:53:28
16,Spire_1606823608.9,-86.81957940873542,33.55177048380594,0.08479014697802925,True,9,0.0,22.35611705270781,6.637051816666668,1.3784371666666666,POINT (-86.81957940873542 33.55177048380594),"['Spire_1606823608.9', 'Spire_1606824189.5', 'Spire_1606825084.2', 'Spire_1606829557.6', 'Spire_1606829565.8', 'Spire_1606909710.1', 'Spire_1606909710.1', 'Spire_1606909863.7', 'Spire_1606909863.7']",0.6015896243406325,0.05,2020-12-01 04:53:28
17,Spire_1606823608.9,-86.81957940873542,33.55177048380594,0.08479014697802925,True,6,0.0,22.35611705270781,6.637051816666668,1.3784371666666666,POINT (-86.81957940873542 33.55177048380594),"['Spire_1606823608.9', 'Spire_1606824189.5', 'Spire_1606825084.2', 'Spire_1606829557.6', 'Spire_1606829565.8', 'Spire_1606909710.1', 'Spire_1606909710.1', 'Spire_1606909863.7', 'Spire_1606909863.7']",0.6015896243406325,0.05,2020-12-01 04:53:28
18,Spire_1606823631.4,-86.81840525813323,33.552695208117335,0.42701079992147467,False,1,0.0,12.610652818370232,0.7380091666666662,1.5467450000000003,POINT (-86.81840525813323 33.55269520811733),"['Spire_1606823631.4', 'Spire_1606823709.4', 'Spire_1606823726.8']",0.9527169579431363,0.05,2020-12-01 04:53:51
19,Spire_1606823670.4,-86.81769234852365,33.552774500875174,0.5506672979292252,False,1,6.0347624860421165,6.0347624860421165,2.110545,1.7344099999999998,POINT (-86.81769234852365 33.55277450087517),['Spire_1606823670.4'],1.124888412382189,0.05,2020-12-01 04:54:30
20,Spire_1606823926.8,-86.82039651228735,33.551053365541925,0.543284897000233,False,1,1.4736083701690426,19.44995585566528,14.909532500000001,1.93488625,POINT (-86.82039651228735 33.55105336554193),"['Spire_1606823926.8', 'Spire_1606824172.1']",1.113787375288282,0.05,2020-12-01 04:58:46
21,Spire_1606823995.8,-86.8269348145,33.5491447449,-1.6847003969346488,False,1,0.0,0.0,1.0101250000000004,0.18549999999999972,POINT (-86.82693481450001 33.5491447449),['Spire_1606823995.8'],0.055836392997880215,0.05,2020-12-01 04:59:55
22,Spire_1606824005.3,-86.82793258376104,33.54880435892709,-1.3348392553796475,True,3,0.0,13.190065343027461,1.8361552000000008,0.2678655,POINT (-86.82793258376104 33.54880435892709),"['Spire_1606824005.3', 'Spire_1606998416.4', 'Spire_1606998430.7', 'Spire_1607002829.3', 'Spire_1607003069.2']",0.0893384972810721,0.05,2020-12-01 05:00:05
23,Spire_1606824005.3,-86.82793258376104,33.54880435892709,-1.3348392553796475,True,5,0.0,13.190065343027461,1.8361552000000008,0.2678655,POINT (-86.82793258376104 33.54880435892709),"['Spire_1606824005.3', 'Spire_1606998416.4', 'Spire_1606998430.7', 'Spire_1607002829.3', 'Spire_1607003069.2']",0.0893384972810721,0.05,2020-12-01 05:00:05
24,Spire_1606824180.3,-86.81878247485156,33.549682388421395,-0.21209157162452164,True,4,0.8115045527029103,19.718523130367906,19.474756361111112,0.9951933333333334,POINT (-86.81878247485156 33.5496823884214),"['Spire_1606824180.3', 'Spire_1606829586.3', 'Spire_1606909710.1', 'Spire_1606909730.6', 'Spire_1606909850.4', 'Spire_1606909863.7', 'Spire_1607000142.3']",0.40372822011335163,0.05,2020-12-01 05:03:00
25,Spire_1606824180.3,-86.81878247485156,33.549682388421395,-0.21209157162452164,True,6,0.8115045527029103,19.718523130367906,19.474756361111112,0.9951933333333334,POINT (-86.81878247485156 33.5496823884214),"['Spire_1606824180.3', 'Spire_1606829586.3', 'Spire_1606909710.1', 'Spire_1606909730.6', 'Spire_1606909850.4', 'Spire_1606909863.7', 'Spire_1607000142.3']",0.40372822011335163,0.05,2020-12-01 05:03:00
26,Spire_1606824201.8,-86.81813945837544,33.551697994699786,0.5581289688818573,False,1,20.121528457017416,20.121528457017416,3.6047949999999993,1.7474,POINT (-86.81813945837544 33.55169799469979),['Spire_1606824201.8'],1.1362210847911052,0.05,2020-12-01 05:03:21
27,Spire_1606824425.9,-86.82052156375346,33.549947547646035,0.5324589967114066,False,1,0.0,3.753262594103747,-0.6270887499999995,1.70336875,POINT (-86.82052156375346 33.54994754764603),"['Spire_1606824425.9', 'Spire_1606824434.9']",1.097706106340437,0.05,2020-12-01 05:07:05
28,Spire_1606824470.9,-86.82898169291352,33.5474540617077,0.5551171126241139,False,1,7.24036973304167,7.24036973304167,3.1891100000000003,1.7421449999999998,POINT (-86.82898169291352 33.5474540617077),['Spire_1606824470.9'],1.1316330463323694,0.05,2020-12-01 05:07:50
29,Spire_1606824701.8,-86.82650784302083,33.54822004646332,-0.4694737851050238,True,2,0.8483505728220111,14.715077117145247,4.821087499999999,0.7856237500000004,POINT (-86.82650784302083 33.54822004646332),"['Spire_1606824701.8', 'Spire_1606824923.3', 'Spire_1606924668.3', 'Spire_1606924773.6']",0.2857085760111537,0.05,2020-12-01 05:11:41
30,Spire_1606824953.5,-86.82777017691369,33.54819548807709,-0.3236814608001751,True,4,0.0,15.639462167541245,5.153382499999999,1.3827650000000002,POINT (-86.82777017691369 33.54819548807709),"['Spire_1606824953.5', 'Spire_1606924790.4', 'Spire_1606998416.4', 'Spire_1606998430.7', 'Spire_1607002829.3', 'Spire_1607003069.2']",0.34752307256561865,0.05,2020-12-01 05:15:53
31,Spire_1606824972.5,-86.8284074969141,33.549814056881864,-0.6587215088922084,True,3,3.804646304498962,9.020688433173444,2.2976333333333323,0.7600858333333337,POINT (-86.8284074969141 33.54981405688186),"['Spire_1606824972.5', 'Spire_1606924829.3', 'Spire_1607003093.8']",0.2215692575352773,0.05,2020-12-01 05:16:12
32,Spire_1606825213.4,-86.815799619466,33.55443165705907,-0.1105503787234442,True,3,0.8075420863414386,22.191838313535165,2.842986666666666,1.2439616666666666,POINT (-86.81579961946601 33.55443165705907),"['Spire_1606825213.4', 'Spire_1606828145.6', 'Spire_1606995885.2']",0.4627344232783839,0.05,2020-12-01 05:20:13
33,Spire_1606825843.7,-86.83207398221462,33.550931544827954,0.4882916296813919,False,1,9.508571843690914,9.508571843690914,1.8957000000000008,1.6295299999999997,POINT (-86.83207398221462 33.55093154482795),['Spire_1606825843.7'],1.034468535550343,0.05,2020-12-01 05:30:43
34,Spire_1606826169.6,-86.82171096735563,33.55510877800807,0.5286645595755681,False,1,22.26869894494585,22.26869894494585,2.6099299999999994,1.696665,POINT (-86.82171096735563 33.55510877800807),['Spire_1606826169.6'],1.0921248073553238,0.05,2020-12-01 05:36:09
35,Spire_1606826202.4,-86.82260728890536,33.554827806325896,0.9300424799093436,False,1,25.7851232322805,26.44544752972455,9.992885000000003,2.7565049999999998,POINT (-86.82260728890536 33.5548278063259),"['Spire_1606826202.4', 'Spire_1606826363.2']",1.8726225961100675,0.05,2020-12-01 05:36:42
36,Spire_1606826496.4,-86.81433156970796,33.55839001719153,-1.0908410370231258,True,3,0.0,17.975893155483387,3.3808600999999987,0.34848049999999997,POINT (-86.81433156970796 33.55839001719153),"['Spire_1606826496.4', 'Spire_1606826754.3', 'Spire_1606925949.9', 'Spire_1606996206.9']",0.12399260388501131,0.05,2020-12-01 05:41:36
37,Spire_1606826741.6,-86.81282774874695,33.558858881488746,0.051586376484650254,True,2,0.6673718166880036,27.77176115060534,25.486862500000004,2.4418700000000007,POINT (-86.81282774874695 33.55885888148875),"['Spire_1606826741.6', 'Spire_1606925937.6']",0.5753446651802474,0.05,2020-12-01 05:45:41
38,Spire_1606827003.4,-86.8269377317571,33.55468073000894,-1.0182730530957653,True,2,0.2765814494841692,8.050256575229879,2.631473333333333,0.38035083333333325,POINT (-86.8269377317571 33.55468073000894),"['Spire_1606827003.4', 'Spire_1606827083.2', 'Spire_1606996643.6']",0.13668929169322971,0.05,2020-12-01 05:50:03
39,Spire_1606827091.4,-86.82595355274945,33.555292698865316,-0.16539059356869257,True,8,0.2783603592319288,26.01667631438377,9.5668946,1.2109014999999999,POINT (-86.82595355274945 33.55529269886532),"['Spire_1606827091.4', 'Spire_1606835272.1', 'Spire_1606835689.2', 'Spire_1606922433.7', 'Spire_1606923385.2', 'Spire_1606923406.7', 'Spire_1606923780.8', 'Spire_1606923788.9', 'Spire_1606996731.7', 'Spire_1607000341.4']",0.4298689724763866,0.05,2020-12-01 05:51:31
40,Spire_1606827091.4,-86.82595355274945,33.555292698865316,-0.16539059356869257,True,7,0.2783603592319288,26.01667631438377,9.5668946,1.2109014999999999,POINT (-86.82595355274945 33.55529269886532),"['Spire_1606827091.4', 'Spire_1606835272.1', 'Spire_1606835689.2', 'Spire_1606922433.7', 'Spire_1606923385.2', 'Spire_1606923406.7', 'Spire_1606923780.8', 'Spire_1606923788.9', 'Spire_1606996731.7', 'Spire_1607000341.4']",0.4298689724763866,0.05,2020-12-01 05:51:31
41,Spire_1606827091.4,-86.82595355274945,33.555292698865316,-0.16539059356869257,True,5,0.2783603592319288,26.01667631438377,9.5668946,1.2109014999999999,POINT (-86.82595355274945 33.55529269886532),"['Spire_1606827091.4', 'Spire_1606835272.1', 'Spire_1606835689.2', 'Spire_1606922433.7', 'Spire_1606923385.2', 'Spire_1606923406.7', 'Spire_1606923780.8', 'Spire_1606923788.9', 'Spire_1606996731.7', 'Spire_1607000341.4']",0.4298689724763866,0.05,2020-12-01 05:51:31
42,Spire_1606827135.5,-86.81960970824434,33.55607827630437,-0.18856683403409233,True,3,0.0,8.179360651787015,2.532879583333333,1.2654275,POINT (-86.81960970824434 33.55607827630437),"['Spire_1606827135.5', 'Spire_1606833700.9', 'Spire_1606833720.4', 'Spire_1606833800.3', 'Spire_1606833809.5', 'Spire_1606833832.5', 'Spire_1606833844.3', 'Spire_1606833867.8', 'Spire_1606910146.5', 'Spire_1606910146.5']",0.416691139701456,0.05,2020-12-01 05:52:15
43,Spire_1606827135.5,-86.81960970824434,33.55607827630437,-0.18856683403409233,True,4,0.0,8.179360651787015,2.532879583333333,1.2654275,POINT (-86.81960970824434 33.55607827630437),"['Spire_1606827135.5', 'Spire_1606833700.9', 'Spire_1606833720.4', 'Spire_1606833800.3', 'Spire_1606833809.5', 'Spire_1606833832.5', 'Spire_1606833844.3', 'Spire_1606833867.8', 'Spire_1606910146.5', 'Spire_1606910146.5']",0.416691139701456,0.05,2020-12-01 05:52:15
44,Spire_1606827135.5,-86.81960970824434,33.55607827630437,-0.18856683403409233,True,5,0.0,8.179360651787015,2.532879583333333,1.2654275,POINT (-86.81960970824434 33.55607827630437),"['Spire_1606827135.5', 'Spire_1606833700.9', 'Spire_1606833720.4', 'Spire_1606833800.3', 'Spire_1606833809.5', 'Spire_1606833832.5', 'Spire_1606833844.3', 'Spire_1606833867.8', 'Spire_1606910146.5', 'Spire_1606910146.5']",0.416691139701456,0.05,2020-12-01 05:52:15
45,Spire_1606827175.4,-86.81592698598935,33.5577901990958,-0.3315325186691568,True,3,0.6676955456669376,23.99634168888977,10.1345305,0.9174285000000001,POINT (-86.81592698598935 33.5577901990958),"['Spire_1606827175.4', 'Spire_1606827306.5', 'Spire_1606996070.6', 'Spire_1606996543.2', 'Spire_1606996831.4']",0.3438769453046929,0.05,2020-12-01 05:52:55
46,Spire_1606827495.2,-86.81453289421071,33.55153963616503,0.549910998382735,True,2,0.0,12.469888817234066,2.5931174999999995,1.7335666666666667,POINT (-86.81453289421071 33.55153963616503),"['Spire_1606827495.2', 'Spire_1606827534.2', 'Spire_1606827549.6', 'Spire_1606827560.8', 'Spire_1606827597.7', 'Spire_1606995833.5']",1.12374608403154,0.05,2020-12-01 05:58:15
47,Spire_1606827939.3,-86.81739809116488,33.56092033801457,-0.7302319418300521,False,1,7.115845701299628,10.709498765900578,5.6710650000000005,0.6568999999999998,POINT (-86.81739809116488 33.56092033801457),"['Spire_1606827939.3', 'Spire_1606827957.8']",0.201274057746561,0.05,2020-12-01 06:05:39
48,Spire_1606827975.2,-86.81879210121389,33.561190028390776,-0.6565981885658613,True,2,0.0,22.398059032304978,13.56855309375,1.2454281250000003,POINT (-86.81879210121389 33.56119002839078),"['Spire_1606827975.2', 'Spire_1606828016.3', 'Spire_1606828025.5', 'Spire_1606995617.9']",0.22220218341840262,0.05,2020-12-01 06:06:15
